id,lat,lon,name,description
335889078,-37.8514179,145.1460309,Highview Grove,
336219460,-27.4052100,153.0405100,Mercer Park,
336219490,-27.4015564,153.0391826,Mercer Park,
336903458,-34.3588862,150.9054671,Russell Vale Public School,
337305735,-27.4645300,153.0636300,Hawthorne Park,
338636538,-27.5400906,153.0171390,Veterans Park,
338854848,-37.8773720,145.0684534,Sylvester Crescent,
339306800,-37.7449713,145.3438718,Gateway Reserve,
339340317,-27.4389800,152.9378300,Solferino Place,
339940392,-27.4171805,153.0008791,Frog Creek,
339940500,-27.4061835,153.0030707,Boles Street,
340148299,-27.3958900,153.0015100,Stafford Rotary Park,
340632189,-27.4382893,152.9405046,Michalea Crescent,
341325131,-33.9011215,151.1377665,Johnston Park,
341325332,-33.8995471,151.1398694,Hoskins Park,
341326155,-33.8948593,151.1393630,Carrington Street Playground,
341328347,-33.9015032,151.1521749,Frazer Street,
342672463,-27.3557313,152.9552500,Tallebudgera Crescent,
342707379,-27.3465160,152.9602002,Tanager Street,
342722033,-27.3505608,152.9583484,Ghost Gum Court,
342974945,-27.3662351,152.9975990,Karri Place,
343015154,-27.3817230,152.9843726,Sunset Place,
343033560,-27.3835750,152.9847245,Boulton Street,
343034832,-27.3831360,152.9878270,Beckett Road,
343038441,-27.3849468,152.9914880,Hoffman Street,
343316580,-27.3499400,152.9801500,Albany Creek Road,
343348825,-27.3779164,152.9931340,Giwadha Track,
343354749,-27.3719609,152.9945290,John Wilding Reserve,
343381753,-27.3632968,152.9991352,Bangalow Street,
343608377,-37.8310650,145.1676786,Gregory Mews,
343954311,-27.4321713,152.9390624,Badrick Park,
343954352,-27.4329500,152.9416700,Donegal Place,
343954411,-27.4319150,152.9420252,Tingward Street,
344126534,-27.3801991,153.0482916,Downfall Creek Bikeway,
344150575,-27.3789300,153.0457449,7th Brigade Habitat,
344150844,-27.3783577,153.0452478,Liberty Swing,
344150856,-27.3785951,153.0455177,7th Brigade Habitat,Area covered with a shade cloth;
344150918,-27.3823747,153.0532768,Turquoise Place,
344151016,-27.3842708,153.0503666,Main Avenue,
344151356,-27.3834293,153.0596058,Virginia State School,
344151366,-27.3834000,153.0594264,Virginia State School,
344172812,-27.3856503,153.0558422,A.R.C. Hill Park,
344809183,-27.4442500,153.0415000,Perry Park,
345042568,-27.2686070,152.9711227,Valmadre Court,
345069682,-27.2535283,152.9631728,Kurwongbah Drive,
345595657,-27.3939100,153.0064000,Betling Street,
345595720,-27.3907253,153.0038754,Remick Street Park,
347958971,-37.8783580,145.2445382,Mclean Court,
347959009,-37.8813727,145.2472161,Melanie Close,
348959046,-36.9964782,144.0669510,Maldon Shire Gardens,
348996561,-27.3481948,153.0142814,Strawberry Farm Park,
349081984,-27.3466367,153.0081826,Moselle Place,
351125810,-32.6708895,152.1714159,Moira Pde,
351146934,-27.5264149,153.0409212,Sandy Creek Park,
353682379,-37.8785838,145.1140041,Bayview Reserve,
354162611,-37.9224756,145.0441573,Hodgson Reserve,
354163094,-37.9223130,145.0427355,Hodgson Reserve,
354168562,-37.9052878,145.2625937,Karoo Reserve,
355185615,-27.3987729,153.0163156,Ringrose Street,
355817636,-27.5496875,152.9849318,George Scarlett Park,
355818033,-27.5517702,152.9790720,Nixon Park,
355818041,-27.5517428,152.9787793,Nixon Park,
356133923,-37.8960431,145.2224825,Holbein Court,
356133980,-37.8978109,145.2239588,Denham Court,
356138895,-37.8941669,145.2306879,Sheppard Reserve,
356652928,-38.0695421,145.4825224,Bracelet Street,
356979533,-37.0658734,144.1978608,Park View Place,
357020661,-37.9219508,145.0449854,Hodgson Reserve,
357186556,-27.5606120,152.9706666,Lucock Park,
357187854,-27.5648970,152.9797980,Oxley Memorial Place,
357187937,-27.5580915,152.9787930,Lawson Street Park,
358834781,-37.8797594,144.7916084,C. W. Carlsson Reserve,
359311468,-27.4380600,153.0423100,Yowoggera Park,
359867201,-37.8259316,145.3011094,Marraroo Close,
360140476,-27.4966656,153.0668648,Ashton Street,
360194969,-27.5091015,153.0425204,Ekibin Park,
360293513,-27.4292865,153.0576048,Oriel Park,
360576921,-34.0773420,150.6931559,Barker Close,
360576924,-34.0773688,150.6932842,Barker Close,
360658872,-35.3318298,149.0994858,Goble Street,
361047511,-37.8304830,145.3063920,Sheridan Close,
361072877,-27.3560500,153.0156300,Aspley Rotary Park,
361072887,-27.3572000,153.0093200,Salito Street,
361072938,-27.3591234,153.0086077,Philip Vaughan Park,
361073046,-27.3487200,153.0018500,Flametree Street,
361082626,-27.3656000,153.0113200,Ben Lomond Street,
361082823,-27.3660900,153.0053900,Kakanui Street,
361233895,-37.8019953,144.9764078,King William Reserve,
363425928,-27.4900600,153.0419700,Woolloongabba Rotary Park,
363990395,-29.5846366,152.7797210,Federation Park,
364026335,-32.8826460,151.6598654,Grange Avenue Reserve,
364030782,-32.8694816,151.6423479,Konara Crescent,
364070779,-27.5162327,152.9590588,Cliveden Park,
364206309,-27.5911132,152.9616373,Frederick Cookman Place,
364862399,-37.8024321,144.9810630,Condell Street Park,
364869978,-37.8070983,144.9514176,Eades Park,
365213832,-37.8715414,144.9937170,William Street Reserve,
365264319,-33.8348833,151.1985873,Brennan Park,
366528210,-38.0689922,145.4886183,Atkins Road Reserve,
366748746,-28.8222025,153.3366594,Oliver Avenue,
366776188,-27.6464893,152.8798032,Doc and Joy White Park,
366778809,-26.6596400,153.1041700,Melrose Parade,
366781510,-26.6773454,153.0864433,Deloraine Drive,
367117209,-27.5048700,152.9154400,Moggill Creek,
368031827,-27.3974200,152.9828700,Ballinderry Street,
368031831,-27.4003100,152.9762900,Boundary Park,
368032996,-27.3947900,152.9751100,Bowman Park,
369114285,-37.8364169,144.9646173,Albert Park,
370476173,-27.4781500,153.0437900,Mowbray Park,
370476304,-27.4834937,153.0452515,Williamina Park,
370487893,-37.7949737,144.8346020,J.R. Parsons Reserve,
370820931,-27.1784554,152.9295474,Cockatoo Crest,
370822263,-27.1811233,152.9312409,Kookaburra Corner,
372543293,-38.0789345,145.4723453,William Bruce Ronald Reserve,
373088550,-27.4523373,153.1520934,Federation Street,
373661129,-32.7302145,152.1138996,Seahorse Close,
373661135,-32.7186351,152.1059421,Corlette Point Drive,
375808411,-27.3980800,152.9662200,Oxford Grove,
376335850,-37.8361270,145.3053283,Grayswood Reserve,
378538843,-27.5036600,152.9183400,Moggill Creek,
378538858,-27.5040400,152.9185600,Moggill Creek,
378685956,-27.3258175,153.0805469,Moora Park,
378686015,-27.3257369,153.0736102,Moora Park,
380462716,-27.4673400,153.0340400,C T White Park,
384026289,-37.7971750,144.9891950,McNamara Street Reserve,
385026726,-37.8031429,144.9945048,Gahan Reserve,
385148925,-25.2741305,152.8326863,Esplanade,
385281313,-27.4893300,153.0513500,The Common,
385281334,-27.4890700,153.0587000,Wembly Park,
385281352,-27.4890387,153.0633990,Wembly Park,
385281358,-27.4919424,153.0543093,Gladstone Street,
387133409,-37.7868476,144.8532704,Lance Reichstein Playground,
389631257,-27.4190205,153.0688258,T.C. Beirne Park,
390126135,-27.4120400,152.9709000,Fenwick Park,
390126140,-27.4148200,152.9662174,Pibbin Close,
393581776,-27.6421112,152.9162157,Faircloth Strret,
393737663,-27.6455467,152.9177756,H L Jones Park,
398643076,-38.0796566,145.4854000,Burke Park,
398643081,-38.0706026,145.4859032,Leonard Court,
398797133,-38.0657442,145.4473290,Clearwater Drive,
400915960,-38.0801735,145.4744927,Katjusha Court,
401025821,-27.4909325,153.0451868,Kingfisher Park,
401025905,-27.4939300,153.0428600,Flower Street,
401431081,-27.6478336,152.9183571,M McGuire Park,
401433635,-27.6494226,152.9157736,Peachface Crescent,
403637972,-27.4135000,153.0446100,Melrose Park,
403638034,-27.4060600,153.0513500,Kalinga Park,
408616697,-37.9016820,145.1717522,Brentwood Reserve,
409401748,-27.4389300,153.0692200,Hamilton Recreational Reserve,
409452546,-27.4394187,152.9856146,Dorrington Park,
410500739,-27.1820360,152.9345550,Palmer Place,
410500740,-27.1821617,152.9344410,Figbird Road,
412134008,-27.4031275,152.9804896,Teralba Park,
412134028,-27.3911700,152.9822900,Holloway Drive,
412134040,-27.3913000,152.9806900,Crockford Place,
413302963,-37.7539123,144.9381691,L.D. Johns Reserve,
413963888,-37.9455625,145.2218637,Tirhatuan Park,
413973393,-37.9385642,145.2244613,Tirhatuan Wetlands Conservation Reserve,
414553747,-32.8955563,151.6862583,Harold Myers Park,
414559374,-32.8890204,151.6910755,Lovell Parade,
414559506,-32.8890142,151.6864977,Rabaul Street,
415516861,-27.4769400,153.0576900,Moreton Street,
415516917,-27.4735117,153.0658490,Balmoral Park,
416265475,-27.3879800,153.0145200,Huxtable Park,
416265598,-27.3888200,153.0151600,Huxtable Park,
416305116,-33.9475515,151.1161164,Highgate Street,
417266802,-34.6451183,150.4785279,Mimosa Gardens,
417308390,-27.5193072,153.1944179,Skate Park,With: skateboard ;
417751087,-34.4515404,150.4492028,Winifred West Park,
417778313,-32.8906735,151.6581970,Anna Place,
417779944,-32.8848467,151.6534173,Cypress Close,
417779945,-32.8842318,151.6536400,Oak Close,
419044614,-32.9560103,151.6657716,Lodwick Lane,
419160973,-34.7775297,150.6958991,Victoria Street,
